review_id,model_id,evaluation_id,suite_id,reviewer_type,reviewed_at,evidence_kind,evidence_path,evidence_revision,evidence_sha256,source_locator,source_locator_reachable,checks_passed,duplicate_group_ids,canonical_setting_decision,audit_status_preserved,prior_review_status,review_outcome,promotion_eligible,decision_reason
review.d17388863cad03733705,genbio-pathfm,thunder.genbio2026.tcga_unif.knn,thunder,automated_agent_review,2026-08-06T00:00:00Z,paper_snapshot,source_data/genbio_pathfm_official_2026.csv,genbio-pathfm-2026,6d54f65aa5caa9782f91b44a680c30dc105bf2c09ffc43afa60854d9819358ce,GenBio-PathFM PDF|Table A3|GenBio-PathFM/TCGA-Unif,true,dedup_group_contract;metric_direction_scale;model_alias;protocol_setting;source_locator;source_value;split_version,exact.thunder.tcga_uniform.tcga-uniform-linear-probing,retain_protocol_specific_cell,parsed_primary_source,machine_parsed_single_source,source_locator_crosschecked,true,"Pinned source value, locator, alias, metric transform, protocol, and revision exactly reproduce the registry row."
review.1495c7b4062507acf57a,genbio-pathfm,thunder.genbio2026.wilds.knn,thunder,automated_agent_review,2026-08-06T00:00:00Z,paper_snapshot,source_data/genbio_pathfm_official_2026.csv,genbio-pathfm-2026,6d54f65aa5caa9782f91b44a680c30dc105bf2c09ffc43afa60854d9819358ce,GenBio-PathFM PDF|Table A3|GenBio-PathFM/WILDS,true,dedup_group_contract;metric_direction_scale;model_alias;protocol_setting;source_locator;source_value;split_version,exact.thunder.wilds.wilds-linear-probing,retain_protocol_specific_cell,parsed_primary_source,machine_parsed_single_source,source_locator_crosschecked,true,"Pinned source value, locator, alias, metric transform, protocol, and revision exactly reproduce the registry row."
review.a5d927555992ab9d734d,genbio-pathfm,thunder.mhist.linear_probing,thunder,automated_agent_review,2026-08-06T00:00:00Z,repository,source_data/pinned/thunder/leaderboards.md,3d1cc9513fb2cfd8c4afb0d7bb9f5c4f6b69117f,f174930a107fd0f72ae5b7f4251e86b734713d9335fb067b2b68a1d7f12c3022,table=perDatasetLinearTable|table_update=2026-04-08|model_row=GenBio-PFM|task_column=mhist,true,dedup_group_contract;metric_direction_scale;model_alias;protocol_setting;source_locator;source_value;split_version,exact.mhist.hp_vs_ssa_classification,retain_protocol_specific_cell,parsed_primary_source,machine_parsed_single_source,source_locator_crosschecked,true,"Pinned source value, locator, alias, metric transform, protocol, and revision exactly reproduce the registry row."
review.b24b46bea93cacc20046,genbio-pathfm,thunder.patch_camelyon.linear_probing,thunder,automated_agent_review,2026-08-06T00:00:00Z,repository,source_data/pinned/thunder/leaderboards.md,3d1cc9513fb2cfd8c4afb0d7bb9f5c4f6b69117f,f174930a107fd0f72ae5b7f4251e86b734713d9335fb067b2b68a1d7f12c3022,table=perDatasetLinearTable|table_update=2026-04-08|model_row=GenBio-PFM|task_column=patch_camelyon,true,dedup_group_contract;metric_direction_scale;model_alias;protocol_setting;source_locator;source_value;split_version,exact.patchcamelyon.binary_metastasis_classification;semantic.camelyon,retain_protocol_specific_cell,parsed_primary_source,machine_parsed_single_source,source_locator_crosschecked,true,"Pinned source value, locator, alias, metric transform, protocol, and revision exactly reproduce the registry row."
review.ee8ed030e6cd72b1dcd3,genbio-pathfm,thunder.spider_breast.linear_probing,thunder,automated_agent_review,2026-08-06T00:00:00Z,repository,source_data/pinned/thunder/leaderboards.md,3d1cc9513fb2cfd8c4afb0d7bb9f5c4f6b69117f,f174930a107fd0f72ae5b7f4251e86b734713d9335fb067b2b68a1d7f12c3022,table=perDatasetLinearTable|table_update=2026-04-08|model_row=GenBio-PFM|task_column=spider_breast,true,metric_direction_scale;model_alias;protocol_setting;source_locator;source_value;split_version,,retain_protocol_specific_cell,parsed_primary_source,machine_parsed_single_source,source_locator_validated,true,"Pinned source value, locator, alias, metric transform, protocol, and revision exactly reproduce the registry row."
review.370e7f7bd64f364f3294,genbio-pathfm,thunder.spider_colorectal.linear_probing,thunder,automated_agent_review,2026-08-06T00:00:00Z,repository,source_data/pinned/thunder/leaderboards.md,3d1cc9513fb2cfd8c4afb0d7bb9f5c4f6b69117f,f174930a107fd0f72ae5b7f4251e86b734713d9335fb067b2b68a1d7f12c3022,table=perDatasetLinearTable|table_update=2026-04-08|model_row=GenBio-PFM|task_column=spider_colorectal,true,metric_direction_scale;model_alias;protocol_setting;source_locator;source_value;split_version,,retain_protocol_specific_cell,parsed_primary_source,machine_parsed_single_source,source_locator_validated,true,"Pinned source value, locator, alias, metric transform, protocol, and revision exactly reproduce the registry row."
review.745aba2318ae65a436d0,genbio-pathfm,thunder.spider_skin.linear_probing,thunder,automated_agent_review,2026-08-06T00:00:00Z,repository,source_data/pinned/thunder/leaderboards.md,3d1cc9513fb2cfd8c4afb0d7bb9f5c4f6b69117f,f174930a107fd0f72ae5b7f4251e86b734713d9335fb067b2b68a1d7f12c3022,table=perDatasetLinearTable|table_update=2026-04-08|model_row=GenBio-PFM|task_column=spider_skin,true,metric_direction_scale;model_alias;protocol_setting;source_locator;source_value;split_version,,retain_protocol_specific_cell,parsed_primary_source,machine_parsed_single_source,source_locator_validated,true,"Pinned source value, locator, alias, metric transform, protocol, and revision exactly reproduce the registry row."
review.51516c210e74f017a044,genbio-pathfm,thunder.spider_thorax.linear_probing,thunder,automated_agent_review,2026-08-06T00:00:00Z,repository,source_data/pinned/thunder/leaderboards.md,3d1cc9513fb2cfd8c4afb0d7bb9f5c4f6b69117f,f174930a107fd0f72ae5b7f4251e86b734713d9335fb067b2b68a1d7f12c3022,table=perDatasetLinearTable|table_update=2026-04-08|model_row=GenBio-PFM|task_column=spider_thorax,true,metric_direction_scale;model_alias;protocol_setting;source_locator;source_value;split_version,,retain_protocol_specific_cell,parsed_primary_source,machine_parsed_single_source,source_locator_validated,true,"Pinned source value, locator, alias, metric transform, protocol, and revision exactly reproduce the registry row."
review.7d929acdfc01f7028f4d,genbio-pathfm,thunder.tcga_crc_msi.linear_probing,thunder,automated_agent_review,2026-08-06T00:00:00Z,repository,source_data/pinned/thunder/leaderboards.md,3d1cc9513fb2cfd8c4afb0d7bb9f5c4f6b69117f,f174930a107fd0f72ae5b7f4251e86b734713d9335fb067b2b68a1d7f12c3022,table=perDatasetLinearTable|table_update=2026-04-08|model_row=GenBio-PFM|task_column=tcga_crc_msi,true,dedup_group_contract;metric_direction_scale;model_alias;protocol_setting;source_locator;source_value;split_version,exact.thunder.tcga_crc_msi.tcga-crc-msi-linear-probing,retain_protocol_specific_cell,parsed_primary_source,machine_parsed_single_source,source_locator_crosschecked,true,"Pinned source value, locator, alias, metric transform, protocol, and revision exactly reproduce the registry row."
review.fbe843cc0642a93f4862,genbio-pathfm,thunder.tcga_tils.linear_probing,thunder,automated_agent_review,2026-08-06T00:00:00Z,repository,source_data/pinned/thunder/leaderboards.md,3d1cc9513fb2cfd8c4afb0d7bb9f5c4f6b69117f,f174930a107fd0f72ae5b7f4251e86b734713d9335fb067b2b68a1d7f12c3022,table=perDatasetLinearTable|table_update=2026-04-08|model_row=GenBio-PFM|task_column=tcga_tils,true,dedup_group_contract;metric_direction_scale;model_alias;protocol_setting;source_locator;source_value;split_version,exact.thunder.tcga_tils.tcga-tils-linear-probing,retain_protocol_specific_cell,parsed_primary_source,machine_parsed_single_source,source_locator_crosschecked,true,"Pinned source value, locator, alias, metric transform, protocol, and revision exactly reproduce the registry row."
review.ff9bdb4b5353a3f4e052,genbio-pathfm,thunder.tcga_uniform.linear_probing,thunder,automated_agent_review,2026-08-06T00:00:00Z,repository,source_data/pinned/thunder/leaderboards.md,3d1cc9513fb2cfd8c4afb0d7bb9f5c4f6b69117f,f174930a107fd0f72ae5b7f4251e86b734713d9335fb067b2b68a1d7f12c3022,table=perDatasetLinearTable|table_update=2026-04-08|model_row=GenBio-PFM|task_column=tcga_uniform,true,dedup_group_contract;metric_direction_scale;model_alias;protocol_setting;source_locator;source_value;split_version,exact.thunder.tcga_uniform.tcga-uniform-linear-probing,retain_protocol_specific_cell,parsed_primary_source,machine_parsed_single_source,source_locator_crosschecked,true,"Pinned source value, locator, alias, metric transform, protocol, and revision exactly reproduce the registry row."
review.6e9cf23e7bba3effb76c,genbio-pathfm,thunder.wilds.linear_probing,thunder,automated_agent_review,2026-08-06T00:00:00Z,repository,source_data/pinned/thunder/leaderboards.md,3d1cc9513fb2cfd8c4afb0d7bb9f5c4f6b69117f,f174930a107fd0f72ae5b7f4251e86b734713d9335fb067b2b68a1d7f12c3022,table=perDatasetLinearTable|table_update=2026-04-08|model_row=GenBio-PFM|task_column=wilds,true,dedup_group_contract;metric_direction_scale;model_alias;protocol_setting;source_locator;source_value;split_version,exact.thunder.wilds.wilds-linear-probing;semantic.camelyon,retain_protocol_specific_cell,parsed_primary_source,machine_parsed_single_source,source_locator_crosschecked,true,"Pinned source value, locator, alias, metric transform, protocol, and revision exactly reproduce the registry row."
review.7cfe08e4d5a13bd113ae,gpfm,gpfm.nbe2025.roi_classification.bach.auroc,gpfm_primary,automated_agent_review,2026-08-06T00:00:00Z,paper_snapshot,source_data/gpfm_official_scores_2025.csv,nature-biomedical-engineering-2025,5d1e5ad4ab27658ae7f64c388f58b91cfef86a33558a8422e0561ddf54794b5f,Source Data workbook MOESM8|sheet d|bach/auroc,true,dedup_group_contract;metric_direction_scale;model_alias;protocol_setting;source_locator;source_value;split_version,exact.bach.four_class_classification,retain_protocol_specific_cell,parsed_primary_source,machine_parsed_single_source,source_locator_crosschecked,true,"Pinned source value, locator, alias, metric transform, protocol, and revision exactly reproduce the registry row."
review.30aecd6091da4069a83f,gpfm,gpfm.nbe2025.roi_classification.bach.balanced_accuracy,gpfm_primary,automated_agent_review,2026-08-06T00:00:00Z,paper_snapshot,source_data/gpfm_official_scores_2025.csv,nature-biomedical-engineering-2025,5d1e5ad4ab27658ae7f64c388f58b91cfef86a33558a8422e0561ddf54794b5f,Source Data workbook MOESM8|sheet b|bach/balanced_accuracy,true,dedup_group_contract;metric_direction_scale;model_alias;protocol_setting;source_locator;source_value;split_version,exact.bach.four_class_classification,retain_protocol_specific_cell,parsed_primary_source,machine_parsed_single_source,source_locator_crosschecked,true,"Pinned source value, locator, alias, metric transform, protocol, and revision exactly reproduce the registry row."
review.774fed554dcaa286a487,gpfm,gpfm.nbe2025.roi_classification.bach.weighted_f1,gpfm_primary,automated_agent_review,2026-08-06T00:00:00Z,paper_snapshot,source_data/gpfm_official_scores_2025.csv,nature-biomedical-engineering-2025,5d1e5ad4ab27658ae7f64c388f58b91cfef86a33558a8422e0561ddf54794b5f,Source Data workbook MOESM8|sheet c|bach/weighted_f1,true,dedup_group_contract;metric_direction_scale;model_alias;protocol_setting;source_locator;source_value;split_version,exact.bach.four_class_classification,retain_protocol_specific_cell,parsed_primary_source,machine_parsed_single_source,source_locator_crosschecked,true,"Pinned source value, locator, alias, metric transform, protocol, and revision exactly reproduce the registry row."
review.37efcc7fb335326c2f30,gpfm,gpfm.nbe2025.roi_classification.breakhis.auroc,gpfm_primary,automated_agent_review,2026-08-06T00:00:00Z,paper_snapshot,source_data/gpfm_official_scores_2025.csv,nature-biomedical-engineering-2025,5d1e5ad4ab27658ae7f64c388f58b91cfef86a33558a8422e0561ddf54794b5f,Source Data workbook MOESM8|sheet d|breakhis/auroc,true,dedup_group_contract;metric_direction_scale;model_alias;protocol_setting;source_locator;source_value;split_version,exact.breakhis.selected_four_class_classification,retain_protocol_specific_cell,parsed_primary_source,machine_parsed_single_source,source_locator_crosschecked,true,"Pinned source value, locator, alias, metric transform, protocol, and revision exactly reproduce the registry row."
review.44d0af2fde2f00f14f3f,gpfm,gpfm.nbe2025.roi_classification.breakhis.balanced_accuracy,gpfm_primary,automated_agent_review,2026-08-06T00:00:00Z,paper_snapshot,source_data/gpfm_official_scores_2025.csv,nature-biomedical-engineering-2025,5d1e5ad4ab27658ae7f64c388f58b91cfef86a33558a8422e0561ddf54794b5f,Source Data workbook MOESM8|sheet b|breakhis/balanced_accuracy,true,dedup_group_contract;metric_direction_scale;model_alias;protocol_setting;source_locator;source_value;split_version,exact.breakhis.selected_four_class_classification,retain_protocol_specific_cell,parsed_primary_source,machine_parsed_single_source,source_locator_crosschecked,true,"Pinned source value, locator, alias, metric transform, protocol, and revision exactly reproduce the registry row."
review.814bd7fd422a0a905cd9,gpfm,gpfm.nbe2025.roi_classification.breakhis.weighted_f1,gpfm_primary,automated_agent_review,2026-08-06T00:00:00Z,paper_snapshot,source_data/gpfm_official_scores_2025.csv,nature-biomedical-engineering-2025,5d1e5ad4ab27658ae7f64c388f58b91cfef86a33558a8422e0561ddf54794b5f,Source Data workbook MOESM8|sheet c|breakhis/weighted_f1,true,dedup_group_contract;metric_direction_scale;model_alias;protocol_setting;source_locator;source_value;split_version,exact.breakhis.selected_four_class_classification,retain_protocol_specific_cell,parsed_primary_source,machine_parsed_single_source,source_locator_crosschecked,true,"Pinned source value, locator, alias, metric transform, protocol, and revision exactly reproduce the registry row."
review.21e6cb76149a3a0f23ea,gpfm,gpfm.nbe2025.roi_classification.ccrcc_tcga_hel.auroc,gpfm_primary,automated_agent_review,2026-08-06T00:00:00Z,paper_snapshot,source_data/gpfm_official_scores_2025.csv,nature-biomedical-engineering-2025,5d1e5ad4ab27658ae7f64c388f58b91cfef86a33558a8422e0561ddf54794b5f,Source Data workbook MOESM8|sheet d|CCRCC-TCGA-HEL/auroc,true,dedup_group_contract;metric_direction_scale;model_alias;protocol_setting;source_locator;source_value;split_version,exact.wavef.classification.ccrcc-tcga-hel,retain_protocol_specific_cell,parsed_primary_source,machine_parsed_single_source,source_locator_crosschecked,true,"Pinned source value, locator, alias, metric transform, protocol, and revision exactly reproduce the registry row."
review.84ed15ad8018b0c507fe,gpfm,gpfm.nbe2025.roi_classification.ccrcc_tcga_hel.balanced_accuracy,gpfm_primary,automated_agent_review,2026-08-06T00:00:00Z,paper_snapshot,source_data/gpfm_official_scores_2025.csv,nature-biomedical-engineering-2025,5d1e5ad4ab27658ae7f64c388f58b91cfef86a33558a8422e0561ddf54794b5f,Source Data workbook MOESM8|sheet b|CCRCC-TCGA-HEL/balanced_accuracy,true,dedup_group_contract;metric_direction_scale;model_alias;protocol_setting;source_locator;source_value;split_version,exact.wavef.classification.ccrcc-tcga-hel,retain_protocol_specific_cell,parsed_primary_source,machine_parsed_single_source,source_locator_crosschecked,true,"Pinned source value, locator, alias, metric transform, protocol, and revision exactly reproduce the registry row."
review.eac75a54e05562b02698,gpfm,gpfm.nbe2025.roi_classification.ccrcc_tcga_hel.weighted_f1,gpfm_primary,automated_agent_review,2026-08-06T00:00:00Z,paper_snapshot,source_data/gpfm_official_scores_2025.csv,nature-biomedical-engineering-2025,5d1e5ad4ab27658ae7f64c388f58b91cfef86a33558a8422e0561ddf54794b5f,Source Data workbook MOESM8|sheet c|CCRCC-TCGA-HEL/weighted_f1,true,dedup_group_contract;metric_direction_scale;model_alias;protocol_setting;source_locator;source_value;split_version,exact.wavef.classification.ccrcc-tcga-hel,retain_protocol_specific_cell,parsed_primary_source,machine_parsed_single_source,source_locator_crosschecked,true,"Pinned source value, locator, alias, metric transform, protocol, and revision exactly reproduce the registry row."
review.0850462aa2dbad385e2f,gpfm,gpfm.nbe2025.roi_classification.chaoyang.auroc,gpfm_primary,automated_agent_review,2026-08-06T00:00:00Z,paper_snapshot,source_data/gpfm_official_scores_2025.csv,nature-biomedical-engineering-2025,5d1e5ad4ab27658ae7f64c388f58b91cfef86a33558a8422e0561ddf54794b5f,Source Data workbook MOESM8|sheet d|Chaoyang/auroc,true,dedup_group_contract;metric_direction_scale;model_alias;protocol_setting;source_locator;source_value;split_version,exact.wavef.classification.chaoyang,retain_protocol_specific_cell,parsed_primary_source,machine_parsed_single_source,source_locator_crosschecked,true,"Pinned source value, locator, alias, metric transform, protocol, and revision exactly reproduce the registry row."
